34,8327140808106
34,8327140808106
34,8327140808106
36,1360435485840
36,1360435485840
36,1360435485840
36,1360435485840
36,1360435485840
36,1360435485840
37,6965942382813
37,6965942382813
37,6965942382813
37,6965942382813
37,6965942382813
39,7653388977051
39,7653388977051
39,7653388977051
39,7653388977051
39,7653388977051
40,4737892150879
40,4737892150879
40,4737892150879
40,4737892150879
40,4737892150879
40,9796600341797
40,9796600341797
40,9796600341797
40,9796600341797
40,9796600341797
40,9796600341797
42,3548431396484
42,3548431396484
42,3548431396484
42,3548431396484
42,3548431396484
43,6395645141602
43,6395645141602
43,6395645141602
43,6395645141602
43,6395645141602
45,0188484191895
45,0188484191895
45,0188484191895
45,0188484191895
45,0188484191895
46,1308555603027
46,1308555603027
46,1308555603027
46,1308555603027
46,1308555603027
47,8723640441895
47,8723640441895
47,8723640441895
47,8723640441895
47,8723640441895
49,4921722412109
49,4921722412109
49,4921722412109
49,4921722412109
49,4921722412109
49,4921722412109
50,5212745666504
50,5212745666504
50,5212745666504
50,5212745666504
50,5212745666504
50,9090499877930
50,9090499877930
50,9090499877930
50,9090499877930
50,7323417663574
50,7323417663574
50,7323417663574
50,7323417663574
50,7323417663574
50,7323417663574
52,2301826477051
52,2301826477051
52,2301826477051
52,2301826477051
52,2301826477051
53,4524078369141
53,4524078369141
53,4524078369141
53,4524078369141
53,4524078369141
55,1691513061523
55,1691513061523
55,1691513061523
55,1691513061523
55,1691513061523
55,9443168640137
55,9443168640137
55,9443168640137
55,9443168640137
55,9443168640137
55,9443168640137
57,8471946716309
57,8471946716309
57,8471946716309
57,8471946716309
57,8471946716309
57,8684997558594
57,8684997558594
57,8684997558594
57,8684997558594
57,8684997558594
58,0309219360352
58,0309219360352
58,0309219360352
58,0309219360352
58,0309219360352
57,7959823608398
57,7959823608398
57,7959823608398
57,7959823608398
57,7959823608398
56,3535232543945
56,3535232543945
56,3535232543945
56,3535232543945
56,3535232543945
56,3535232543945
55,6991806030273
55,6991806030273
55,6991806030273
55,6991806030273
55,6991806030273
56,5803871154785
56,5803871154785
56,5803871154785
56,5803871154785
56,5803871154785
56,5478324890137
56,5478324890137
56,5478324890137
56,5478324890137
56,5478324890137
54,9831275939941
54,9831275939941
54,9831275939941
54,9831275939941
54,9831275939941
54,8002548217773
54,8002548217773
54,8002548217773
54,8002548217773
54,8002548217773
55,1821517944336
55,1821517944336
55,1821517944336
55,1821517944336
55,1821517944336
55,2418365478516
55,2418365478516
55,2418365478516
55,2418365478516
55,2418365478516
55,2418365478516
53,5573387145996
53,5573387145996
53,5573387145996
53,5573387145996
53,5573387145996
52,8549003601074
52,8549003601074
52,8549003601074
52,8549003601074
52,8549003601074
53,5915946960449
53,5915946960449
53,5915946960449
53,5915946960449
53,5915946960449
53,5915946960449
53,8691864013672
53,8691864013672
53,8691864013672
53,8691864013672
52,7535781860352
52,7535781860352
52,7535781860352
52,7535781860352
52,7535781860352
52,7535781860352
51,7942695617676
51,7942695617676
51,7942695617676
51,7942695617676
51,7942695617676
51,7519760131836
51,7519760131836
51,7519760131836
51,7519760131836
51,7519760131836
51,7594490051270
51,7594490051270
51,7594490051270
51,7594490051270
51,7594490051270
50,9247856140137
50,9247856140137
50,9247856140137
50,9247856140137
50,9247856140137
50,9247856140137
50,6102790832520
50,6102790832520
50,6102790832520
